epoch;loss;val_loss
0;0.07887231094800697;0.20835392329157615
1;0.03304240947627291;0.05213957903336505
2;0.027294979715833858;0.0264343902164576
3;0.02409204054262717;0.02188796899756607
4;0.02181227030042483;0.03730987232862687
5;0.02074245398636071;0.03925944507426145
6;0.019409818294439083;0.017381948627987687
7;0.01877983975490289;0.015528056352418296
8;0.01767814975726057;0.014780063049069472
9;0.017028292042336295;0.01456172059157065
10;0.017063839052214612;0.015685211258883378
11;0.016829865913343976;0.018154828048938393
12;0.01588187301626467;0.013496995029248754
13;0.014983380759819125;0.013854240979619173
14;0.014856465460200394;0.01777477433182755
15;0.014734405539549736;0.014002368804447505
16;0.014613430961320291;0.013188595788515344
17;0.013757229511797125;0.014990766038547973
18;0.013775811720715493;0.013473411679876094
19;0.013541192320004409;0.01392073129132694
20;0.013607680697792343;0.011945066479395847
21;0.013357789455247777;0.012466354162565299
22;0.012859595326554715;0.011555967852473259
23;0.012855973769435468;0.010854932688632789
24;0.012976010667388233;0.011595131753354656
25;0.01274281577207148;0.012932564873172313
26;0.012342009707639108;0.011105831465398779
27;0.012182946264629766;0.010976355427838102
28;0.012086356362822105;0.01256724720706745
29;0.011715559079786953;0.010180673818579134
30;0.01184383316478711;0.010067855986785524
31;0.011368744099056539;0.010814767178832268
32;0.011348780981093948;0.01036944120590176
33;0.011131499832191942;0.012323969813557913
34;0.011070647490762022;0.00968254669284334
35;0.011090145622171005;0.010088120416110876
36;0.010920615039993914;0.009545991064182349
37;0.01086691771016209;0.009328125529371354
38;0.010960160355482782;0.0106453804907446
39;0.010747255814470807;0.009299766395849233
40;0.010553037362857436;0.009869611479950195
41;0.010556110708347085;0.010258597892005833
42;0.010459481712373696;0.009989676749979963
43;0.010419632175139018;0.009502509038667289
44;0.010245706080649125;0.008946348019704526
45;0.010144557644689113;0.009512310277442542
46;0.010358208339015136;0.009561826560494244
47;0.009979626042673327;0.008930762526484169
48;0.010207563565036624;0.008649076886323034
49;0.010135095944266995;0.008768934053273834
50;0.009961330146547787;0.008833574634805625
51;0.00994089729513745;0.008967817722990806
52;0.010571733195505733;0.009416950277375932
53;0.010089358892196752;0.009776749315538577
54;0.009812834767662749;0.008967899213716084
55;0.009829304036114137;0.008511735953162519
56;0.009603012108472081;0.008476175367832184
57;0.009731638437726212;0.008783024536179644
58;0.009735351140914979;0.009818225851928701
59;0.009595288567206994;0.008520509040325272
60;0.009666975454560347;0.009544790427827713
61;0.009505082292444244;0.008433194270319477
62;0.00959096827582285;0.009224146870630128
63;0.009426910304274333;0.00856439233282391
64;0.009253212913623726;0.008709032231067516
65;0.00928594530750142;0.00891626481803096
66;0.009414491032212213;0.008622547440534952
67;0.009210082555037677;0.008783317541665569
68;0.009242079527193338;0.008577090193878631
69;0.009214078893466872;0.008992915497902704
70;0.009227361432656797;0.009135246961092462
71;0.009199430804927739;0.008162850457034548
72;0.009277834991772413;0.008334237340913743
73;0.009066659142263234;0.008242350784415493
74;0.009048933308210452;0.008121382654169383
75;0.009018401380115169;0.00823673291359933
76;0.009258888191448487;0.008766857099396234
77;0.009148816221716757;0.008161690333211909
78;0.0088776547262179;0.008533272426575422
79;0.008854389523289033;0.008650263571845633
80;0.009020190277345935;0.00850547353109839
81;0.009064375995468272;0.008816814715308803
82;0.010448702995912457;0.012472848483950508
83;0.009899431659022764;0.008777734652465704
84;0.009376857479635094;0.008734788013888257
85;0.009156997268069155;0.008848471348459015
86;0.009162472675041276;0.008307492731101051
87;0.008766280986102564;0.00819195812682108
88;0.008858874214490001;0.007992831286879219
89;0.008791885003732632;0.008060184972626823
90;0.00876886303992752;0.007920489703514139
91;0.008739174186841262;0.008275180627420848
92;0.008792140086333514;0.00809298681893519
93;0.008650747134958451;0.007901215289092186
94;0.008676537668940668;0.008201350419953162
95;0.008633852166560839;0.00793722691014409
96;0.008606302269202257;0.008545396697460388
97;0.008538683382224063;0.008013637004686254
98;0.00873311230798765;0.008831101507708734
99;0.009296791856082119;0.008833075769017545
100;0.00855152701664412;0.007717053805078779
101;0.008512417973513355;0.007862305553744033
102;0.008893655807882244;0.009214377391855327
103;0.008590687738674484;0.007873930151061135
104;0.008524845741518145;0.007769276359479646
105;0.008550147803937445;0.007794475981167385
106;0.008535243665837512;0.007629641103653276
107;0.00844696844091677;0.007920311070142351
108;0.008296133014278449;0.00783397965323256
109;0.008459035991405954;0.008207292533574663
110;0.008335020281469487;0.008748848399869641
111;0.008338166721526305;0.007847929021761733
112;0.008367062460783184;0.0078242610170677
113;0.008381777065235893;0.008581932168453932
114;0.008253224336599209;0.007607983881417586
115;0.00819550954727266;0.00802753061740374
116;0.008211228412062841;0.007744940663022655
117;0.00818629382292227;0.0075659147102613835
118;0.008197000100543457;0.008035609812228655
119;0.008228352217345821;0.008187855821939148
120;0.008211871397643521;0.007540223112671959
121;0.008131601308396429;0.007699839504701751
122;0.008174712104456765;0.008157828461606892
123;0.008149334640546265;0.00855547602155379
124;0.008163901494948991;0.008054717101764922
125;0.008017169287884417;0.007618978058881298
126;0.00807218447004502;0.00849385527247677
127;0.007977234418218841;0.0076615841470050565
128;0.008065396392413852;0.007539566929395102
129;0.008089002252708435;0.008295448031276464
130;0.008130842050043295;0.007637878119641421
131;0.008174938460983033;0.008853746064919598
132;0.00826198238480304;0.008637643181623854
133;0.007972461896074213;0.007626306455658406
134;0.007925652314395624;0.007806819797094379
135;0.007915651858119028;0.007789009089144517
136;0.007902257564971794;0.007614959867633119
137;0.007935435074020405;0.00755756157355345
138;0.007856161530813848;0.007619971894107911
139;0.007931565975162144;0.008494938923312085
140;0.007919461561404929;0.007463017811200449
141;0.00781687038560987;0.00776198177541397
142;0.007810790690460375;0.0075882914076958385
143;0.007877583591723624;0.007527772023589636
144;0.0078504005689364;0.00790767211048883
145;0.007855536791552998;0.007540832938892501
146;0.007786846676917404;0.008064710259513587
147;0.00776030364379819;0.00737000325200509
148;0.00782213048838383;0.00807843151103173
149;0.007789445062148936;0.007734593640708802
150;0.007834166889459046;0.007312319992224173
151;0.010895684499255553;0.008784203409996569
152;0.008950726376200209;0.008262098301202059
153;0.008509774685229118;0.0078896591629909
154;0.008308559955496873;0.00796684505874101
155;0.008119693900249442;0.007343973052136752
156;0.008035259677705412;0.00801317124836603
157;0.007916671977074323;0.007867037261627158
158;0.00786690489740624;0.007517947254664436
159;0.007844855830700574;0.007441822829067099
160;0.007815379259765757;0.007594278538409545
161;0.00787346222561461;0.007565337651390202
162;0.0077678434769337884;0.007438749987251905
163;0.00784285144395746;0.0072986023519568295
164;0.007757955549132763;0.007395788323970473
165;0.00765204717101035;0.007469408385151503
166;0.00763261793371366;0.007290884586317199
167;0.007697633945155053;0.007456753317418755
168;0.0077107168106856395;0.007544395599362193
169;0.007657548826073809;0.007706048546777088
170;0.007691471607006174;0.007333282191230327
171;0.007516369340009987;0.007196121326438627
172;0.007605291914898066;0.007361694324609576
173;0.0076470930457153185;0.0074116806214561265
174;0.007535534744550075;0.0073009703251324136
175;0.007556461655458778;0.007378358878575417
176;0.007537238931815539;0.007322852784881787
177;0.0075973129227795465;0.007727529093319056
178;0.007635819046206924;0.007767990355056768
179;0.007536026330816807;0.007585572078824043
180;0.007649015136329191;0.00724603319350554
181;0.007553668825754097;0.0072054153650390855
182;0.007583395872569206;0.007278544685746334
183;0.007557853937567193;0.007145756741567534
184;0.007456788973768755;0.007676255480595389
185;0.007480544622569364;0.007220562110293885
186;0.007480613131798348;0.007986497837213837
187;0.00751721639452236;0.007184674412164153
188;0.007539181276319587;0.007500825630386873
189;0.007456427373524223;0.007236464129646822
190;0.007369461189005144;0.007251486885456407
191;0.007437316128242837;0.0072884860410526095
192;0.007451208073132653;0.007761059604509145
193;0.007378523798697457;0.007073611429683408
194;0.0075074478209360826;0.0076241123261956536
195;0.0074065345011613505;0.007527458262914906
196;0.00733159542824997;0.007193060800889317
197;0.007462083682778994;0.007035241785402201
198;0.007356881681943731;0.007166421801155927
199;0.007405246144673806;0.007037975739839734
200;0.007326314111753386;0.007173131951796157
201;0.0073384182427876764;0.0070282970745192495
202;0.007329426720092187;0.006977786528592815
203;0.007361084598173596;0.007312753171260867
204;0.00734616034873286;0.00709752301324387
205;0.007265210995089491;0.007281331269412624
206;0.007326053978153029;0.006994060269195815
