epoch;loss;val_loss
0;0.043936281598040035;0.12214365510308013
1;0.016822504283556222;0.0558157461334248
2;0.013816895395783442;0.012793451889741177
3;0.011841755526672517;0.02486133936564533
4;0.010630995201479112;0.009262533905934922
5;0.009965051642657086;0.029229108586299176
6;0.009466553510793922;0.02989823108881104
7;0.009060809407763335;0.03823655874145274
8;0.008722842423891534;0.008115785880660524
9;0.008347102203311361;0.007128457253684803
10;0.008101457378313857;0.0063394499486502335
11;0.007856641613346125;0.014366171873953879
